hhid,plotid,cropid,sa3q1,sa3q2,sa3q3,sa3q4,sa3q4b,sa3q5a,sa3q5b,sa3q6a,sa3q6b,sa3q7,sa3q8a,sa3q8b,sa3q9,sa3q10,sa3q11a,sa3q11b,sa3q12,sa3q13,sa3q14,sa3q15a,sa3q15b,sa3q15c,sect4q16a,sa3q16b,sa3q17,sa3q18,sa3q19a,sa3q19b,sa3q20a,sa3q20b,sa3q21a,sa3q21b,sa3q22a,sa3q22b,sa3q23a,sa3q23b
100127.0,1.0,1.0,CASSAVA.,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110011.0,1.0,1.0,YAM,1121.0,1.0,,,200.0,1.0,20.0,21.0,2.0,,,1.0,N1,7.0,21.0,14000.0,1.0,2.0,,,,,,,40000.0,0.0,,5.0,21.0,0.0,,0.0,,1.0,21.0
110011.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110011.0,1.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110011.0,2.0,1.0,YAM,1121.0,1.0,,,210.0,1.0,22.0,21.0,2.0,,,1.0,N1,10.0,21.0,20000.0,1.0,2.0,,,,,,,44000.0,0.0,,8.0,21.0,0.0,,0.0,,1.0,21.0
110011.0,2.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,12000.0,0.0,,,,,,,,,
110011.0,2.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110012.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
110012.0,1.0,2.0,WATER YAM,1123.0,1.0,,,600.0,1.0,63.0,21.0,2.0,,,1.0,N1,15.0,21.0,9000.0,1.0,2.0,,,,,,,37800.0,0.0,,12.0,21.0,0.0,,,,1.0,21.0
110012.0,1.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,1.0,1.0,YAM,1121.0,1.0,,,350.0,1.0,55.0,21.0,2.0,,,1.0,N1,13.0,21.0,36000.0,1.0,2.0,,,,,,,110000.0,0.0,,12.0,21.0,0.0,,0.0,,1.0,21.0
110013.0,1.0,2.0,WATER YAM,1123.0,1.0,,,350.0,1.0,60.0,21.0,2.0,,,1.0,N1,15.0,21.0,30000.0,1.0,2.0,,,,,,,120000.0,0.0,,20.0,21.0,0.0,,0.0,,1.0,21.0
110013.0,1.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,1.0,4.0,OKOR,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,2.0,1.0,GROUNDNUT,1061.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,2.0,2.0,OKOR,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,3.0,1.0,WAATER YAM,1123.0,1.0,,,500.0,1.0,70.0,21.0,2.0,,,1.0,N1,17.0,21.0,34000.0,1.0,2.0,,,,,,,140000.0,0.0,,0.0,,0.0,,0.0,,0.0,
110013.0,3.0,2.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110013.0,3.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
110014.0,1.0,1.0,WHITE YAM,1121.0,1.0,,,400.0,1.0,60.0,21.0,2.0,,,1.0,N1,10.0,21.0,20000.0,1.0,2.0,,,,,,,120000.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110014.0,1.0,2.0,WATER YAM,1123.0,1.0,,,400.0,1.0,80.0,21.0,2.0,,,1.0,N1,12.0,21.0,24000.0,1.0,2.0,,,,,,,160000.0,0.0,,15.0,21.0,0.0,,0.0,,1.0,21.0
110014.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110014.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015.0,1.0,1.0,YAM,1121.0,1.0,,,660.0,1.0,70.0,21.0,2.0,,,1.0,N1,20.0,21.0,40000.0,1.0,2.0,,,,,,,140000.0,0.0,,0.0,,0.0,,0.0,,1.0,21.0
110015.0,1.0,2.0,WATER YAM,1123.0,1.0,,,660.0,1.0,75.0,21.0,2.0,,,1.0,N1,30.0,21.0,18000.0,1.0,2.0,,,,,,,45000.0,0.0,,0.0,,0.0,,0.0,,0.0,
110015.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015.0,1.0,4.0,MAize,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015.0,1.0,5.0,okro,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015.0,2.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110015.0,2.0,2.0,PALM TREE OIL,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,1.0,1.0,WHITE YAM,1121.0,1.0,,,552.0,1.0,68.0,22.0,2.0,,,1.0,N1,16.0,22.0,35200.0,1.0,2.0,,,,,,,149600.0,0.0,,35.0,22.0,0.0,,1.0,22.0,1.0,22.0
110016.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,1.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,1.0,5.0,PALM OIL,3183.0,1.0,,,0.0,3.0,80.0,3.0,2.0,,,1.0,N1,60.0,3.0,21000.0,1.0,2.0,,,,,,,28000.0,0.0,,0.0,,0.0,,0.0,,0.0,
110016.0,1.0,6.0,AGBONO SEED,3190.0,1.0,,,0.0,3.0,2.0,1.0,2.0,,,1.0,N1,1.0,,25000.0,1.0,2.0,,,,,,,50000.0,0.0,,0.0,,0.0,,0.0,,0.0,
110016.0,2.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,2.0,2.0,WATER YAM,1123.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110016.0,2.0,3.0,MAIZE,1080.0,1.0,,,360.0,1.0,59.0,22.0,2.0,,,1.0,N1,18.0,22.0,16200.0,1.0,2.0,,,,,,,53100.0,0.0,,30.0,22.0,0.0,,0.0,,0.0,
110017.0,1.0,1.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110017.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110017.0,1.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110017.0,1.0,4.0,UGU,2193.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110017.0,1.0,5.0,WATER YAM,1123.0,1.0,,,200.0,1.0,40.0,21.0,2.0,,,1.0,N1,6.0,21.0,3600.0,1.0,2.0,,,,,,,24000.0,0.0,,7.0,21.0,0.0,,2.0,21.0,0.0,
110018.0,1.0,1.0,WATER YAM,1123.0,1.0,,,150.0,1.0,63.0,22.0,2.0,,,1.0,N1,12.0,22.0,18000.0,1.0,2.0,,,,,,,94500.0,0.0,,15.0,22.0,0.0,,1.0,22.0,1.0,22.0
110018.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018.0,1.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018.0,1.0,4.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018.0,2.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018.0,2.0,2.0,WHITE YAM,1121.0,1.0,,,350.0,1.0,49.0,21.0,2.0,,,1.0,N1,9.0,22.0,17100.0,1.0,2.0,,,,,,,9800.0,0.0,,18.0,22.0,0.0,,0.0,,1.0,21.0
110018.0,2.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110018.0,2.0,4.0,PALM TREE,3180.0,1.0,,,350.0,3.0,6.0,3.0,2.0,,,1.0,N1,40.0,3.0,15000.0,1.0,2.0,,,,,,,22500.0,0.0,,0.0,,0.0,,0.0,,0.0,
110020.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110020.0,1.0,2.0,YAM,1120.0,1.0,,,500.0,1.0,60.0,21.0,2.0,,,1.0,N1,0.0,,16000.0,1.0,2.0,,,,,,,96000.0,0.0,,10.0,21.0,0.0,,0.0,,0.0,
110020.0,1.0,3.0,COCOYAM,1040.0,1.0,,,500.0,1.0,65.0,21.0,2.0,,,1.0,N1,0.0,,15000.0,1.0,2.0,,,,,,,39000.0,0.0,,10.0,21.0,0.0,,5.0,21.0,5.0,21.0
110020.0,1.0,4.0,PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021.0,1.0,1.0,WATER YAM,1123.0,1.0,,,1500.0,1.0,70.0,21.0,2.0,,,1.0,N1,22.0,21.0,13200.0,1.0,2.0,,,,,,,42000.0,0.0,,9.0,21.0,0.0,,2.0,21.0,1.0,21.0
110021.0,1.0,2.0,WHITE YAM,1121.0,1.0,,,1500.0,1.0,69.0,21.0,2.0,,,1.0,N1,16.0,21.0,30400.0,1.0,2.0,,,,,,,110400.0,0.0,,10.0,21.0,0.0,,1.0,21.0,3.0,21.0
110021.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021.0,1.0,5.0,PEPPER,2140.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021.0,1.0,6.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110021.0,2.0,1.0,YAM,1120.0,1.0,,,450.0,1.0,41.0,21.0,2.0,,,1.0,N1,11.0,21.0,17600.0,1.0,2.0,,,,,,,65600.0,0.0,,4.0,21.0,0.0,,3.0,21.0,2.0,21.0
110021.0,2.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110022.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110022.0,1.0,2.0,MAIZE,1080.0,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110022.0,2.0,1.0,YAM,1121.0,1.0,,,980.0,1.0,120.0,21.0,2.0,,,1.0,N1,21.0,21.0,31500.0,1.0,2.0,,,,,,,180000.0,0.0,,65.0,21.0,0.0,,0.0,,1.0,21.0
110022.0,2.0,2.0,WATER YAM,1123.0,1.0,,,950.0,1.0,150.0,21.0,2.0,,,1.0,N1,10.0,21.0,8000.0,1.0,2.0,,,,,,,120000.0,0.0,,27.0,21.0,0.0,,0.0,,2.0,21.0
110022.0,2.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110023.0,1.0,1.0,YAM,1121.0,1.0,,,430.0,1.0,200.0,21.0,2.0,,,1.0,N1,15.0,21.0,27000.0,1.0,2.0,,,,,,,360000.0,0.0,,23.0,21.0,0.0,,2.0,21.0,3.0,21.0
110023.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110023.0,1.0,3.0,WATER YAM,1123.0,1.0,,,430.0,1.0,98.0,21.0,2.0,,,1.0,N1,9.0,21.0,6300.0,1.0,2.0,,,,,,,68600.0,0.0,,45.0,21.0,0.0,,2.0,21.0,2.0,21.0
110023.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110024.0,1.0,1.0,WATER YAM,1123.0,1.0,,,650.0,1.0,92.0,21.0,2.0,,,1.0,N1,22.0,21.0,19200.0,1.0,2.0,,,,,,,82800.0,0.0,,19.0,21.0,0.0,,2.0,21.0,1.0,21.0
110024.0,1.0,2.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110024.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110024.0,1.0,4.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110024.0,1.0,5.0,WHITE YAM,1121.0,1.0,,,650.0,1.0,58.0,21.0,2.0,,,2.0,,,,,,,,,,,,,104400.0,0.0,,28.0,21.0,0.0,,1.0,21.0,0.0,
110025.0,1.0,1.0,WATER YAM,1123.0,1.0,,,800.0,1.0,58.0,21.0,2.0,,,1.0,N1,18.0,21.0,10800.0,1.0,2.0,,,,,,,58000.0,0.0,,10.0,31.0,0.0,,0.0,,0.0,
110025.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110025.0,2.0,1.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110025.0,2.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110025.0,2.0,3.0,WATER YAM,1123.0,1.0,,,380.0,1.0,31.0,,2.0,,,1.0,N1,6.0,,3600.0,1.0,2.0,,,,,,,18600.0,0.0,,0.0,,0.0,,2.0,21.0,3.0,21.0
110026.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110026.0,1.0,2.0,WHITE YAM,1121.0,1.0,,,270.0,1.0,200.0,21.0,2.0,,,1.0,N1,21.0,,34000.0,1.0,2.0,,,,,,,400000.0,0.0,,20.0,21.0,0.0,,0.0,,10.0,21.0
110026.0,1.0,3.0,WATER YAM,1123.0,1.0,,,270.0,1.0,160.0,21.0,2.0,,,1.0,N1,21.0,,9000.0,1.0,2.0,,,,,,,80000.0,0.0,,30.0,21.0,0.0,,0.0,,15.0,21.0
110026.0,2.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110026.0,2.0,2.0,WHITE YAM,1121.0,1.0,,,800.0,1.0,300.0,21.0,2.0,,,1.0,N1,21.0,,30000.0,1.0,2.0,,,,,,,600000.0,0.0,,30.0,21.0,0.0,,0.0,,20.0,21.0
110026.0,2.0,3.0,WATER YAM,1123.0,1.0,,,800.0,1.0,250.0,21.0,2.0,,,1.0,N1,21.0,,10000.0,1.0,2.0,,,,,,,125000.0,0.0,,35.0,21.0,0.0,,0.0,,25.0,21.0
110026.0,2.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,2.0,1.0,YAM,1121.0,1.0,,,300.0,1.0,347.0,,2.0,,,1.0,N1,15.0,21.0,30000.0,1.0,2.0,,,,,,,74000.0,0.0,,5.0,21.0,0.0,,0.0,,1.0,21.0
110027.0,2.0,2.0,CASSAVA,1121.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,2.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,2.0,4.0,AGBONO SEED,3190.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,2.0,5.0,COCONUT,3050.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110027.0,2.0,6.0,OLI PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028.0,1.0,1.0,WATER YAM,1123.0,1.0,,,250.0,1.0,130.0,21.0,2.0,,,1.0,N1,15.0,21.0,30000.0,1.0,2.0,,,,,,,260000.0,0.0,,20.0,21.0,0.0,,0.0,,1.0,21.0
110028.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028.0,1.0,3.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028.0,1.0,4.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028.0,2.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110028.0,2.0,2.0,SWEET POTATO,2181.0,1.0,,,500.0,1.0,350.0,21.0,2.0,,,1.0,N1,20.0,21.0,40000.0,1.0,2.0,,,,,,,175000.0,0.0,,0.0,,0.0,,0.0,,2.0,21.0
110028.0,2.0,3.0,OIL PALM TREE,3180.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110029.0,1.0,1.0,YAM,1121.0,1.0,,,315.0,1.0,250.0,21.0,2.0,,,1.0,N1,10.0,21.0,20000.0,1.0,2.0,,,,,,,500000.0,0.0,,8.0,21.0,0.0,,0.0,,6.0,21.0
110029.0,1.0,2.0,WATER YAM,1123.0,1.0,,,315.0,1.0,300.0,21.0,2.0,,,1.0,N1,20.0,21.0,10000.0,1.0,2.0,,,,,,,150000.0,0.0,,9.0,21.0,0.0,,0.0,,5.0,21.0
110029.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110029.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110029.0,2.0,1.0,YAM,1121.0,1.0,,,415.0,1.0,350.0,21.0,2.0,,,1.0,N1,15.0,21.0,30000.0,1.0,2.0,,,,,,,700000.0,0.0,,5.0,21.0,0.0,,0.0,,3.0,21.0
110029.0,2.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110030.0,1.0,1.0,WATER YAM,1123.0,1.0,,,350.0,1.0,60.0,21.0,2.0,,,1.0,N1,26.0,,39000.0,1.0,2.0,,,,,,,90000.0,0.0,,5.0,21.0,0.0,,0.0,,1.0,21.0
110030.0,1.0,2.0,COCOYAM,1040.0,1.0,,,350.0,1.0,40.0,21.0,2.0,,,1.0,N1,20.0,,16000.0,1.0,2.0,,,,,,,32000.0,0.0,,3.0,21.0,0.0,,0.0,,1.0,21.0
110030.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110030.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110030.0,1.0,5.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110031.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110031.0,1.0,2.0,WATER YAM,1123.0,1.0,,,400.0,1.0,50.0,21.0,2.0,,,1.0,,12.0,21.0,6000.0,1.0,2.0,,,,,,,250000.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110031.0,1.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032.0,1.0,1.0,WHITE YAM,1121.0,1.0,,,900.0,1.0,80.0,21.0,2.0,,,1.0,N1,15.0,21.0,22500.0,1.0,2.0,,,,,,,120000.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110032.0,1.0,2.0,WATER YAM,1123.0,1.0,,,900.0,1.0,96.0,21.0,2.0,,,1.0,N1,17.0,21.0,8500.0,1.0,2.0,,,,,,,45000.0,0.0,,15.0,21.0,0.0,,0.0,,1.0,21.0
110032.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032.0,1.0,4.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032.0,1.0,5.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032.0,1.0,6.0,BEENI SEED,2040.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110032.0,1.0,7.0,COCONUT,1061.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110033.0,1.0,1.0,WATER YAM,1123.0,1.0,,,180.0,1.0,18.0,21.0,2.0,,,1.0,N1,7.0,21.0,3500.0,1.0,2.0,,,,,,,9000.0,0.0,,5.0,21.0,0.0,,0.0,,1.0,21.0
110033.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110033.0,1.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110034.0,1.0,1.0,WATER YAM,1123.0,1.0,,,800.0,1.0,89.0,21.0,2.0,,,1.0,N1,20.0,21.0,10000.0,1.0,2.0,,,,,,,42500.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110034.0,1.0,2.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110034.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110034.0,1.0,4.0,SOYA BEANS,2220.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110034.0,1.0,5.0,MAIZEW,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035.0,1.0,1.0,YAM,1121.0,1.0,,,390.0,1.0,50.0,21.0,2.0,,,1.0,N1,13.0,21.0,23400.0,1.0,2.0,,,,,,,90000.0,0.0,,7.0,21.0,0.0,,0.0,,1.0,21.0
110035.0,1.0,2.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035.0,1.0,3.0,OKRO,2120.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035.0,1.0,4.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110035.0,1.0,5.0,WATER YAM,1121.0,1.0,,,390.0,1.0,60.0,21.0,2.0,,,1.0,N1,20.0,21.0,10000.0,1.0,2.0,,,,,,,30000.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110036.0,1.0,1.0,WATER YAM,1123.0,1.0,,,1130.0,1.0,50.0,21.0,2.0,,,1.0,N1,7.0,21.0,2800.0,1.0,2.0,,,,,,,20800.0,0.0,,12.0,21.0,0.0,,2.0,21.0,2.0,21.0
110036.0,1.0,2.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110036.0,1.0,3.0,WHITE YAM,1121.0,1.0,,,1130.0,1.0,53.0,21.0,2.0,,,1.0,N1,5.0,21.0,8500.0,1.0,2.0,,,,,,,90100.0,0.0,,10.0,21.0,0.0,,2.0,21.0,1.0,21.0
110036.0,1.0,4.0,GROUNDNUT,1060.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110036.0,1.0,5.0,SOYA BEANS,2220.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110037.0,1.0,1.0,WHITE YAM,1121.0,1.0,,,304.0,1.0,69.0,21.0,2.0,,,1.0,N1,13.0,21.0,19500.0,1.0,2.0,,,,,,,103500.0,0.0,,23.0,21.0,0.0,,0.0,,0.0,
110037.0,1.0,2.0,WATER YAM,1123.0,1.0,,,304.0,1.0,74.0,21.0,2.0,,,1.0,N1,9.0,21.0,3600.0,1.0,2.0,,,,,,,37000.0,0.0,,22.0,21.0,0.0,,0.0,,1.0,21.0
110037.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110037.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110037.0,1.0,5.0,PEPPER,2140.0,1.0,,,304.0,3.0,3.0,21.0,2.0,,,1.0,N1,1.0,21.0,5000.0,1.0,2.0,,,,,,,15000.0,0.0,,1.0,21.0,0.0,,0.0,,0.0,
110038.0,1.0,1.0,YAM,1121.0,1.0,,,350.0,1.0,82.0,21.0,2.0,,,1.0,N1,12.0,21.0,18000.0,1.0,2.0,,,,,,,123000.0,0.0,,41.0,21.0,0.0,,0.0,,1.0,21.0
110038.0,1.0,2.0,WATER YAM,1123.0,1.0,,,350.0,1.0,34.0,21.0,2.0,,,1.0,N1,8.0,21.0,3200.0,1.0,2.0,,,,,,,13600.0,0.0,,13.0,21.0,0.0,,0.0,,1.0,21.0
110038.0,1.0,3.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110038.0,1.0,4.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110038.0,1.0,5.0,OGBONO SEED,3190.0,1.0,,,350.0,3.0,2.0,21.0,2.0,,,1.0,N1,1.0,21.0,4000.0,1.0,2.0,,,,,,,8000.0,0.0,,0.0,,0.0,,0.0,,0.0,
110039.0,1.0,1.0,MAIZE,1080.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110039.0,1.0,2.0,YAM,1120.0,1.0,,,800.0,1.0,49.0,21.0,2.0,,,1.0,N1,6.0,21.0,10200.0,1.0,2.0,,,,,,,83300.0,0.0,,10.0,21.0,0.0,,0.0,,1.0,21.0
110039.0,1.0,3.0,MELON,1090.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110039.0,1.0,4.0,CASSAVA,1020.0,1.0,,,800.0,1.0,48.0,21.0,2.0,,,1.0,N1,5.0,31.0,4000.0,1.0,2.0,,,,,,,38400.0,3.0,31.0,0.0,,0.0,,2.0,31.0,3.0,31.0
110040.0,1.0,1.0,CASSAVA,1020.0,2.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110040.0,1.0,2.0,YAM,1120.0,1.0,,,200.0,1.0,7.0,21.0,2.0,,,1.0,N1,2.0,21.0,3400.0,1.0,2.0,,,,,,,11900.0,0.0,,2.0,21.0,0.0,,1.0,21.0,1.0,21.0
